fipsstat,state,year,vio,prop,murder,rape,assault,rob,auto,burg,larc,rpcpi,rpcim,rpcui,area,density,shalll,aftr,yr70,yr71,yr72,yr73,yr74,yr75,yr76,yr77,yr78,yr79,yr80,yr81,yr82,yr83,yr84,yr85,yr86,yr87,yr88,yr89,yr90,yr91,yr92,yr93,yr94,yr95,yr96,yr97,yr98,yr99,yr00,yr01,yr02,yr03,yr04,yr05,yr06,yr07,AK,AL,AZ,AR,CA,CO,CT,DE,FL,GA,DC,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,trnd,trndAK,trndAL,trndAZ,trndAR,trndCA,trndCO,trndCT,trndDC,trndDE,trndFL,trndGA,trndHI,trndIA,trndID,trndIL,trndIN,trndKS,trndKY,trndLA,trndMA,trndMD,trndME,trndMI,trndMN,trndMO,trndMS,trndMT,trndNC,trndND,trndNE,trndNH,trndNJ,trndNM,trndNV,trndNY,trndOH,trndOK,trndOR,trndPA,trndRI,trndSC,trndSD,trndTN,trndTX,trndUT,trndVA,trndVT,trndWA,trndWI,trndWV,trndWY,incarc_rate,unemp,stnumber,pop_b,ppb,prison_pop,prison_rate,prison_1,rpcrpo,crack,povrate,police,policerate,lpolicerate,ppx1019,ppx2029,ppx3039,ppx4049,ppx5064,ppx65o,vioarr,proparr,aovio,aopro,murarr,raparr,robarr,agaarr,burarr,lararr,autarr,aomur,aorap,aorob,aoaga,aobur,aolar,aoaut,popwm1019,popwm2029,popwm3039,popwm4049,popwm5064,popwm65o,popwf1019,popwf2029,popwf3039,popwf4049,popwf5064,popwf65o,popbm1019,popbm2029,popbm3039,popbm4049,popbm5064,popbm65o,popbf1019,popbf2029,popbf3039,popbf4049,popbf5064,popbf65o,popnm1019,popnm2029,popnm3039,popnm4049,popnm5064,popnm65o,popnf1019,popnf2029,popnf3039,popnf4049,popnf5064,popnf65o,popstate,ppwm1019,ppbm1019,ppnm1019,ppwf1019,ppbf1019,ppnf1019,ppwm2029,ppbm2029,ppnm2029,ppwf2029,ppbf2029,ppnf2029,ppwm3039,ppbm3039,ppnm3039,ppwf3039,ppbf3039,ppnf3039,ppwm4049,ppbm4049,ppnm4049,ppwf4049,ppbf4049,ppnf4049,ppwm5064,ppbm5064,ppnm5064,ppwf5064,ppbf5064,ppnf5064,ppwm65o,ppbm65o,ppnm65o,ppwf65o,ppbf65o,ppnf65o,lmur_1,lrap_1,laga_1,lrob_1,laut_1,lbur_1,llar_1,ratmur,ratrap,rataga,ratrob,rataut,ratbur,ratlar,lmur,lrap,laga,lrob,laut,lbur,llar,lnlpolicerate,lincarc_rate,lrpcim,lrpcui,lrpcrpo,lrpcpi,laovio,laopro,ratrap2,lrap2,ratvio,ratpro,lvio,lpro,mur_1,rap_1,aga_1,rob_1,aut_1,bur_1,lar_1,g_assault,ratgaga,lgaga,domvio
16,Idaho,1989,2582,37278,26,236,2168,152,1610,8843,26825,11337.35,90.82814,50.032452,82412,12.066507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,5.3000002,13,3471,0.002683,1850,186.03716,160.3988,1270.824,1.156846,12.4,2239,225.15524,232.02541,0.16748171,0.1401252,0.15897019,0.1193624,0.1211313,0.1197849,,,51.560001,11.41,,,,,,,,65.379997,27.9,44,54.52,9.79,12.17,7.79,723725,695791,665328,461412,522654,426384,699555,674742,655787,450359,544248,541066,2848,5179,2890,1240,1054,581,2089,2719,1545,646,759,607,18791,18748,13929,8307,7443,4752,18553,17473,15409,9263,8683,5122,994425,0.082806602,0.000355,0.0023592,0.079371497,0.0002725,0.0023169,0.068577297,0.000535,0.0023702,0.066257402,0.0003017,0.0020836,0.077279799,0.0003922,0.0019398,0.077071697,0.0002202,0.0020665,0.059109502,0.0001639,0.0011957,0.057486501,7.24E-05,0.0013344,0.058515199,0.0001358,0.0009181,0.060327299,9.15E-05,0.0011434,0.051583599,7.14E-05,0.0006235,0.066772297,7.14E-05,0.0006627,1.29537,2.899236,5.2760892,3.020118,5.1854882,6.7818942,7.9114718,2.6145763,23.732307,218.01544,15.285215,161.9026,889.25763,2697.5388,0.96110207,3.1668372,5.3845658,2.726886,5.0869951,6.7903872,7.900095,5.446847,5.0562458,3.6739566,2.5412114,7.1474209,9.3358574,50.360001,10.56,23.732307,3.1668372,259.64752,3748.699,5.5593252,8.2291641,3.6523454,18.160273,195.60339,20.493715,178.66057,881.73706,2728.4036,335,33.687809,3.5171361,0
16,Idaho,1990,2776,38069,27,275,2323,151,1666,8187,28216,12657.35,102.2312,57.15287,82751,12.165823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,5.5,13,3540,0.002683,1961,194.7883,186.0372,1405.478,1.214663,14.9,2318,230.2495,225.1552,0.1694649,0.13695289,0.1593122,0.1225626,0.1213885,0.1200923,,,74.589996,25.24,,,,,,,,96.300003,31.139999,40.669998,81.690002,22.610001,26.059999,24.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006734,0.083774902,0.0003576,0.0024376,0.080228701,0.0002742,0.0023919,0.066935301,0.0005225,0.0024227,0.064658597,0.000299,0.0021148,0.0772468,0.0004013,0.0020144,0.077299498,0.0002235,0.0021267,0.060729001,0.0001659,0.0012476,0.058956001,7.15E-05,0.0013926,0.058683801,0.0001371,0.0009317,0.0603754,8.94E-05,0.0011711,0.051579699,7.05E-05,0.0006198,0.067082301,7.05E-05,0.0006695,0.96110213,3.166837,5.3845658,2.726886,5.0869951,6.7903872,7.900095,2.6819398,27.316053,230.74615,14.998997,165.48563,813.22375,2802.7263,0.98654038,3.3074746,5.441318,2.7079833,5.1088843,6.7010064,7.9383478,5.41679,5.1929569,3.7514148,2.6589944,7.2481327,9.4459934,51.560001,11.41,27.316053,3.3074746,275.74313,3781.4358,5.6194696,8.2378588,2.6145763,23.732307,218.01544,15.285215,161.9026,889.25763,2697.5388,360,35.759197,3.5768075,0
16,Idaho,1991,3016,40578,19,300,2482,215,1853,8582,30143,13371.91,120.1219,80.915459,82751,12.554712,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,5.9000001,13,4109,0.0031013,2143,206.27289,194.7883,1556.58,0.35753551,13.9,2406,231.58777,230.2495,0.171065,0.1347463,0.1593104,0.12814139,0.1228455,0.119464,,,85.669998,25.93,,,,,,,,138.89,40.400002,52.110001,94.080002,22.76,26.870001,25.190001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038915,0.084657498,0.0003889,0.0023775,0.080866098,0.0003542,0.0024208,0.065596297,0.0005544,0.0024295,0.063568197,0.0003889,0.002209,0.0772392,0.0004408,0.0020079,0.0772864,0.0002907,0.0020454,0.063451797,0.0002031,0.0012946,0.061599799,0.000103,0.0014891,0.059499599,0.0001415,0.0009356,0.061026201,0.0001001,0.0011425,0.051377598,6.93E-05,0.0006189,0.066650301,6.64E-05,0.0006815,0.98654038,3.3074751,5.441318,2.707983,5.1088839,6.7010059,7.9383478,1.8288311,28.87628,238.90309,20.694668,178.35915,826.05408,2901.3923,0.60367703,3.3630204,5.476058,3.029876,5.1837993,6.71666,7.9729462,5.4391637,5.2470241,3.8685074,2.9326901,7.3502464,9.5009117,74.589996,25.24,28.87628,3.3630204,290.30286,3905.8057,5.6709247,8.2702198,2.6819398,27.316053,230.74615,14.998997,165.48563,813.22375,2802.7263,396,38.116688,3.6406522,0
16,Idaho,1992,3003,39636,37,339,2398,229,1679,7934,30023,14669.9,147.61729,105.5635,82751,12.887941,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,6.4000001,13,4613,0.0034366,2256,211.53503,206.2729,1717.338,0.1185621,15.2,2468,231.41333,231.5878,0.1732824,0.1330317,0.1576459,0.13233511,0.1237472,0.1187776,,,52.27,23.74,,,,,,,,71.790001,29.33,31.780001,57.740002,20.66,24.809999,19.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1066490,0.085834801,0.0004454,0.0023385,0.0818526,0.0003957,0.0024154,0.064905398,0.0005523,0.0023854,0.062504999,0.0004426,0.002241,0.076508902,0.0004791,0.0019681,0.076329798,0.0003244,0.0020356,0.065502703,0.0002429,0.0013549,0.063554302,0.0001472,0.0015331,0.059988402,0.00015,0.0009555,0.061349899,0.0001135,0.0011899,0.051228799,7.69E-05,0.0006217,0.066089697,6.66E-05,0.0006939,0.60367697,3.3630199,5.476058,3.029876,5.1837988,6.71666,7.9729462,3.4693246,31.786514,224.84975,21.472307,157.43233,743.93573,2815.1226,1.2439599,3.4590421,5.4154325,3.0667641,5.0589957,6.6119547,7.9427609,5.4449592,5.32301,3.9782782,3.2343585,7.4485307,9.5935535,85.669998,25.93,31.786514,3.4590421,281.57788,3716.4905,5.640409,8.2205353,1.8288311,28.87628,238.90309,20.694668,178.35915,826.05408,2901.3923,228,21.37854,3.0623877,0
16,Idaho,1993,3097,39161,32,388,2491,186,2016,7350,29795,15895.34,161.5612,110.6343,82751,13.307441,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,6.0999999,13,5365,0.0039304,2606,236.65007,211.535,1821.954,0.27945909,13.1,2495,226.57019,231.4133,0.1753654,0.13208009,0.15532009,0.1355117,0.1263454,0.1172272,,,37.03606,19.351049,,,,,,,,47.064732,20.62137,29.61272,40.017132,11.90458,20.60078,24.95577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101204,0.086909398,0.0005067,0.0022884,0.082855701,0.0004441,0.0023611,0.064374998,0.0006529,0.0023965,0.061770599,0.000544,0.0023411,0.0754411,0.0005104,0.0019297,0.075011499,0.0003778,0.0020496,0.067055702,0.000277,0.0013821,0.065066099,0.0001607,0.0015701,0.061316501,0.0001744,0.0009644,0.0625588,0.0001235,0.0012078,0.0505955,7.63E-05,0.0006021,0.065169603,8.26E-05,0.0007011,1.24396,3.4590421,5.415432,3.0667641,5.0589962,6.6119552,7.9427609,2.9059103,35.234161,226.20695,16.890604,183.07234,667.45123,2705.6748,1.0667467,3.562016,5.4214501,2.8267574,5.2098813,6.5034661,7.9031067,5.4442053,5.3423343,4.017118,3.1473472,7.5076647,9.6737814,52.27,23.74,35.234161,3.562016,281.23764,3556.1985,5.6392002,8.1764479,3.4693246,31.786514,224.84975,21.472307,157.43233,743.93573,2815.1226,809,73.465042,4.2968097,0
16,Idaho,1994,3238,42954,40,316,2673,209,2210,8147,32597,16771.57,173.9288,84.274757,82751,13.721393,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,5.4000001,13,5756,0.0041412,2811,247.56508,236.6501,1925.7679,0.081460401,12,3000,264.21033,226.57021,0.17686939,0.1313591,0.1516823,0.13907771,0.1285596,0.1156449,,,42.987991,24.372419,,,,,,,,90.782997,21.5117,47.968071,44.44865,15.60006,25.84857,29.3601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135459,0.087626196,0.0005126,0.0023295,0.083578497,0.0004879,0.0023347,0.063930102,0.0006869,0.002303,0.061637599,0.0005487,0.0022528,0.073638901,0.0004985,0.0018838,0.0732048,0.0004219,0.0020344,0.068792403,0.0003364,0.0013924,0.066779204,0.0002017,0.0015756,0.062476099,0.00017,0.0009406,0.0636307,0.0001198,0.0012224,0.049974501,7.31E-05,0.0006033,0.064208403,8.37E-05,0.0007019,1.066747,3.562016,5.4214501,2.826757,5.2098808,6.5034661,7.9031072,3.5228045,27.830154,235.41141,18.406652,194.63495,717.5072,2870.8213,1.2592574,3.3261201,5.4613347,2.9127121,5.2711258,6.5757828,7.9623532,5.4230547,5.4553213,4.059082,2.7475479,7.5630803,9.7274408,37.03606,19.351049,27.830154,3.3261201,285.17102,3782.9636,5.653089,8.2382631,2.9059103,35.234161,226.20695,16.890604,183.07234,667.45123,2705.6748,779,68.606613,4.2283888,0
16,Idaho,1995,3745,47444,48,330,3088,279,2815,9069,35560,17789.551,190.4781,87.912956,82751,14.07838,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,5.1999998,13,6348,0.0044702,3328,285.66522,247.56509,2073.281,-0.016142599,14.5,3193,274.07724,264.2103,0.1764849,0.1327949,0.14805241,0.1429133,0.1309417,0.1146206,,,42.858749,24.44385,,,,,,,,73.401421,23.615471,52.66552,43.55901,15.404,26.029329,28.424629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165000,0.087388001,0.0005768,0.0023107,0.0833579,0.0005399,0.0023116,0.064590603,0.0006944,0.002279,0.062387999,0.0005639,0.002279,0.0717794,0.0005296,0.001873,0.071377702,0.0004549,0.0020378,0.070673801,0.0003562,0.0014438,0.068562202,0.0002275,0.0016498,0.063614599,0.0001931,0.0009717,0.064780302,0.0001468,0.0012352,0.049688399,8.24E-05,0.0006146,0.063396603,0.0001047,0.0007339,1.259257,3.3261199,5.4613352,2.9127121,5.2711258,6.5757828,7.9623532,4.1201715,28.32618,265.06439,23.948498,241.63091,778.45496,3052.3606,1.4158947,3.3437865,5.5799727,3.1759057,5.4874115,6.657311,8.0236702,5.5767455,5.5012584,4.0816565,2.7475479,7.6368876,9.7863665,42.987991,24.372419,28.32618,3.3437865,321.45923,4072.4463,5.7728705,8.3119993,3.5228045,27.830154,235.41141,18.406652,194.63495,717.5072,2870.8213,922,79.141632,4.3712392,0
16,Idaho,1996,3177,44532,43,313,2580,241,2229,8431,33872,18941.4,203.9325,89.805122,82751,14.352769,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,5.3000002,13,6552,0.0045852,3832,322.63876,285.66519,2287.2241,0.40193561,11.9,3193,268.83759,274.07721,0.1759021,0.13435049,0.1435044,0.1467409,0.13227931,0.1143246,,,43.185291,25.586321,,,,,,,,67.750679,26.542419,48.4739,44.300091,17.482691,27.12546,27.047939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187706,0.087045997,0.0005978,0.0023221,0.083038203,0.0005397,0.0023583,0.065317497,0.0006786,0.0023272,0.063172199,0.0005969,0.0022581,0.069496199,0.0005203,0.0018978,0.069091201,0.0004799,0.002019,0.072662801,0.0003688,0.0014078,0.070413001,0.0002475,0.001641,0.064293697,0.0002038,0.0009674,0.065444604,0.0001473,0.0012225,0.0495838,9.09E-05,0.0005953,0.063184798,0.0001137,0.0007561,1.415895,3.343786,5.5799732,3.1759059,5.487411,6.657311,8.0236702,3.6204245,26.353323,217.22548,20.291216,187.67271,709.85583,2851.8843,1.2865913,3.2715943,5.3809357,3.0101881,5.2346997,6.565062,7.9557352,5.61341,5.6454468,4.133842,2.8596652,7.7350941,9.8491049,42.858749,24.44385,26.353323,3.2715943,267.49045,3749.4128,5.5890837,8.2293549,4.1201715,28.32618,265.06439,23.948498,241.63091,778.45496,3052.3606,783,65.925407,4.1885238,0
16,Idaho,1997,3107,44388,39,350,2481,237,2429,9175,32784,19641.199,199.76041,85.611603,82751,14.629889,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,5.0999999,13,6746,0.0046918,3911,323.0528,322.63879,2352.417,0.2165561,14.7,2726,225.17053,268.83759,0.17390999,0.137032,0.1387805,0.1467565,0.137862,0.1135972,,,41.965969,22.576111,,,,,,,,64.566116,22.877411,41.322319,44.386211,13.77592,24.43284,26.02462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210638,0.0860257,0.0006088,0.0023079,0.081988998,0.0005485,0.0024301,0.066743299,0.0006567,0.0023302,0.064484201,0.0005898,0.0022278,0.067139,0.0005369,0.0019056,0.0665996,0.0005187,0.0020807,0.072609603,0.0003833,0.0014885,0.070350498,0.0002585,0.0016661,0.067035697,0.0002255,0.0010399,0.068110399,0.0001578,0.0012927,0.049260002,9.5E-05,0.0005997,0.062746301,0.0001123,0.0007839,1.2865911,3.271594,5.3809361,3.0101881,5.2347002,6.565062,7.9557352,3.221442,28.910376,204.93327,19.576454,200.63802,757.86487,2707.9937,1.1698291,3.3642006,5.3226843,2.9743276,5.3015022,6.6305051,7.9039631,5.5941076,5.7651911,4.0771823,2.8288934,7.7631984,9.8853846,43.185291,25.586321,28.910376,3.3642006,256.64154,3666.4966,5.5476804,8.2069921,3.6204245,26.353323,217.22548,20.291216,187.67271,709.85583,2851.8843,705,58.233757,4.064465,0
16,Idaho,1998,3468,42185,36,386,2782,264,2282,8518,31385,20912.869,193.87759,91.180054,82751,14.875023,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,5.0999999,13,7158,0.0049215,4083,331.7023,323.0528,2440.7461,0.59494919,13,2716,220.64743,225.1705,0.17135599,0.13920049,0.134452,0.14715129,0.1426214,0.1136269,1571,9484,45.299877,22.48192,37,105,126,1303,1340,7557,485,102.77778,27.202072,47.727272,46.836807,15.731392,24.078381,21.253286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230923,0.084599897,0.0006402,0.0023641,0.080765396,0.0005687,0.0024177,0.067811698,0.0006938,0.0023348,0.065371297,0.0006199,0.002369,0.064971603,0.0005362,0.0018872,0.06442,0.0005532,0.0020838,0.0728039,0.0004029,0.0015143,0.070470698,0.000277,0.0016825,0.069365799,0.0002494,0.0010927,0.070393503,0.0001763,0.0013437,0.0492923,9.1E-05,0.0005931,0.062728502,0.0001129,0.0008091,1.169829,3.3642011,5.3226838,2.974328,5.3015022,6.6305051,7.9039631,2.9246347,31.358582,226.00926,21.447321,185.38934,692.00104,2549.7126,1.0731696,3.445488,5.4205761,3.0655997,5.2224584,6.5395875,7.8437362,5.4168577,5.7776523,4.0905452,2.6773436,7.8000588,9.9481201,41.965969,22.576111,31.358582,3.445488,281.73981,3427.103,5.6409841,8.1394711,3.221442,28.910376,204.93327,19.576454,200.63802,757.86487,2707.9937,686,55.730537,4.0205283,0
16,Idaho,1999,3066,36363,25,417,2401,223,1898,7641,26824,22233.439,214.66499,86.841751,82751,15.126101,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,4.9000001,13,7561,0.005141,4842,386.83389,331.7023,2586.7129,0.38366699,14.1,2995,239.27458,220.6474,0.1675545,0.14199169,0.13163939,0.1478716,0.1482224,0.113469,1152,6780,37.573391,18.64533,14,77,84,977,976,5394,351,56,18.465227,37.668163,40.69138,12.773197,20.108858,18.493151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251700,0.082641199,0.0006415,0.0023544,0.0789878,0.0006032,0.0023264,0.069341697,0.0006759,0.0022641,0.0667492,0.0006224,0.0023384,0.063535199,0.0005944,0.0018279,0.063001499,0.0005888,0.0020916,0.073117398,0.0004218,0.0015994,0.070705399,0.0002988,0.0017288,0.0720836,0.000278,0.0011249,0.073126897,0.0001997,0.0014093,0.0492195,9.91E-05,0.0005992,0.0626029,0.0001174,0.0008309,1.0731699,3.445488,5.4205761,3.0655999,5.2224579,6.539587,7.8437362,1.9972837,33.314693,191.81912,17.815771,151.63377,610.44977,2143.0056,0.69178808,3.5059986,5.2565527,2.880084,5.0214682,6.414196,7.6699648,5.3965659,5.7990928,4.1210489,2.8596652,7.8581433,10.009353,45.299881,22.48192,33.314693,3.5059986,244.94687,2905.0891,5.5010414,7.9742193,2.9246347,31.358582,226.00926,21.447321,185.38934,692.00104,2549.7126,520,41.543499,3.7267411,0
16,Idaho,2000,3267,37961,16,384,2644,223,2086,7330,28545,24077,220,86,82747.211,15.637422,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,4.5999999,13,5456,0.0035371,5535,427.75897,386.83389,2833,0.27604979,12.5,3111,240.42604,239.2746,0.1665176,0.1384301,0.13850419,0.14701229,0.1434404,0.1127676,1368,8143,41.87328,21.45096,15,96,83,1174,1182,6474,399,93.75,25,37.21973,44.40242,16.125511,22.679979,19.127518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293953,0.080737099,0.0004428,0.003698,0.077651203,0.0003578,0.0036307,0.068126902,0.0006438,0.0031415,0.063162297,0.0003586,0.002997,0.067115299,0.0004907,0.0027605,0.064915799,0.0002805,0.0029414,0.071156397,0.0003485,0.0022528,0.0704531,0.000187,0.0026145,0.070041999,0.0001878,0.0018154,0.069190301,0.0001028,0.0021021,0.0486455,7.42E-05,0.0008656,0.062011499,6.26E-05,0.0011082,0.69178808,3.5059991,5.2565532,2.880084,5.0214682,6.414196,7.6699648,1.236521,29.676502,204.33508,17.234011,161.21143,566.48114,2206.0308,0.21230179,3.3903556,5.3197613,2.8468847,5.0827169,6.3394437,7.6989503,5.477612,5.9532433,4.1253314,2.9466765,7.9490914,10.089012,37.573391,18.64533,29.676502,3.3903556,252.48212,2933.7231,5.5313406,7.9840274,1.9972837,33.314693,191.81912,17.815771,151.63377,610.44977,2143.0056,625,48.301601,3.8774648,0
